"","ID","Chain","SouthJ","CentralJ","NorthJ","PA1","PA2","Shore","Group","Empl","C.Owned","Hours.Opening","Soda","Fries","Treatment"
"746",292,4,1,0,0,0,0,1,1,15,0,14,1,0.84,1
"747",295,1,0,0,1,0,0,0,1,NA,0,19,1.05,0.94,1
"748",297,1,0,0,1,0,0,0,1,15,1,14,1.05,0.94,1
"749",303,3,0,0,1,0,0,0,1,12,1,14,1.05,1.05,1
"750",304,3,0,0,1,0,0,0,1,10,0,22,1.4,1.29,1
"751",305,3,0,0,1,0,0,0,1,5,1,19,1.37,1.31,1
"752",307,3,0,0,1,0,0,0,1,25,1,22,1.26,NA,1
"753",310,4,0,0,1,0,0,0,1,3,0,5,0.97,0.9,1
"754",312,1,1,0,0,0,0,1,1,3,0,2,1.26,1.05,1
"755",313,1,1,0,0,0,0,1,1,0,0,12,1,1.01,1
"756",314,1,1,0,0,0,0,1,1,15,0,14,1.05,0.74,1
"757",316,1,1,0,0,0,0,1,1,12,1,14,1.05,0.94,1
"758",317,1,1,0,0,0,0,1,1,4,0,3,1.26,1.05,1
"759",318,2,1,0,0,0,0,1,1,7,0,5,1.11,0.95,1
"760",319,2,1,0,0,0,0,1,1,22,0,5,0.95,0.9,1
"761",322,3,1,0,0,0,0,1,1,12,1,12,0.96,1.01,1
"762",325,3,1,0,0,0,0,1,1,1,1,12,1.02,1.01,1
"763",333,1,0,1,0,0,0,0,1,3,0,12,1.04,0.87,1
"764",336,1,1,0,0,0,0,0,1,10,0,14,0.95,1.05,1
"765",337,1,1,0,0,0,0,0,1,25,1,17,NA,NA,1
"766",339,1,1,0,0,0,0,0,1,5,1,14,0.95,0.95,1
"767",340,1,1,0,0,0,0,0,1,15,0,14,1.05,0.84,1
"768",341,2,1,0,0,0,0,0,1,3,1,4,0.9,0.84,1
"769",343,2,1,0,0,0,0,0,1,4,1,6,0.95,0.85,1
"770",346,2,1,0,0,0,0,0,1,3,1,4,0.85,NA,1
"771",348,3,0,1,0,0,0,0,1,0,1,1,NA,NA,1
"772",350,3,1,0,0,0,0,0,1,5,1,17,1.01,1.01,1
"773",351,3,1,0,0,0,0,0,1,10,1,14,1.01,1.01,1
"774",352,3,0,0,1,0,0,0,1,NA,1,1,0.95,0.95,1
"775",353,3,1,0,0,0,0,0,1,NA,1,14,1.01,1.01,1
"776",355,4,0,1,0,0,0,0,1,3,0,5,1,0.85,1
"777",359,1,1,0,0,0,0,0,1,0,1,14,1.05,0.87,1
"778",360,1,1,0,0,0,0,0,1,5,0,14,1.05,0.87,1
"779",361,1,1,0,0,0,0,0,1,4,0,14,0.9,0.93,1
"780",362,2,1,0,0,0,0,0,1,24,0,7,1.05,0.84,1
"781",363,2,1,0,0,0,0,0,1,14,0,7,1.01,0.8,1
"782",364,2,1,0,0,0,0,0,1,1,0,7,1.05,0.84,1
"783",366,3,1,0,0,0,0,0,1,1,0,5,1.01,0.9,1
"784",368,4,1,0,0,0,0,0,1,0,0,5,1,0.85,1
"785",369,1,0,0,1,0,0,0,1,0,1,1,NA,NA,1
"786",370,1,0,0,1,0,0,0,1,26,0,14,NA,NA,1
"787",376,1,0,0,1,0,0,0,1,0,0,10,1.26,1.01,1
"788",377,1,0,0,1,0,0,0,1,11,0,10,1.05,0.95,1
"789",379,1,0,0,1,0,0,0,1,28,0,14,1.06,1.06,1
"790",380,1,0,0,1,0,0,0,1,15,0,14,1.05,0.94,1
"791",383,1,0,0,1,0,0,0,1,7,0,14,1.16,1.01,1
"792",384,1,0,0,1,0,0,0,1,0,0,14,1.05,1.05,1
"793",385,1,0,0,1,0,0,0,1,15,0,17,1.16,1.22,1
"794",386,1,0,0,1,0,0,0,1,14,0,17,1.05,0.95,1
"795",391,2,0,0,1,0,0,0,1,12,0,2,1.05,1.05,1
"796",393,2,0,0,1,0,0,0,1,18,1,4,1.16,1.26,1
"797",396,3,0,0,1,0,0,0,1,8,1,14,1.11,1.05,1
"798",397,3,0,0,1,0,0,0,1,6,1,17,1.17,1.06,1
"799",398,3,0,0,1,0,0,0,1,25,1,17,1.11,1.06,1
"800",399,3,0,0,1,0,0,0,1,18,1,14,1.26,1.08,1
"801",400,3,0,0,1,0,0,0,1,8,1,14,1.17,1.01,1
"802",401,3,0,0,1,0,0,0,1,5,0,14,1.12,1.05,1
"803",402,3,0,0,1,0,0,0,1,17,1,12,1.11,1.05,1
"804",405,3,0,0,1,0,0,0,1,1.5,1,14,1.12,1.01,1
"805",410,1,0,0,1,0,0,0,1,0,0,14,1.19,0.98,1
"806",411,1,0,0,1,0,0,0,1,4,0,14,1.15,1.01,1
"807",412,2,0,1,0,0,0,0,1,0,0,4,1.15,1.05,1
"808",413,1,0,0,1,0,0,0,1,0,0,17,1.11,1.01,1
"809",414,1,0,0,1,0,0,0,1,13,0,14,1.15,0.95,1
"810",415,1,0,0,1,0,0,0,1,0,0,14,1.05,0.9,1
"811",417,1,0,0,1,0,0,0,1,13,1,14,1.11,1.09,1
"812",418,1,0,0,1,0,0,0,1,0,0,14,1.03,0.9,1
"813",419,2,0,0,1,0,0,0,1,5,1,4,1.05,0.84,1
"814",421,2,0,0,1,0,0,0,1,25,1,8,1.05,0.84,1
"815",422,2,0,0,1,0,0,0,1,5,0,4,1.01,0.84,1
"816",423,2,0,0,1,0,0,0,1,19,1,4,1.05,0.84,1
"817",424,2,0,0,1,0,0,0,1,12,1,10,1.05,0.94,1
"818",426,3,0,0,1,0,0,0,1,5,1,19,1.11,1.05,1
"819",427,4,0,0,1,0,0,0,1,0,0,7,1.11,1.09,1
"820",428,4,0,0,1,0,0,0,1,10,0,7,1.05,0.89,1
